tabela;label;modalidade;modalidade_sistema;situacao;orgao;orgao_id;data_publicacao;numero;numero_processo;ano;data_homologacao;data_abertura;data_fechamento;data_protocolo;data_julgamento;valor_estimado;valor_homologado;descricao;fundamento;covid;mp;lei_base;registro_preco;lembretes;orcamento_sigiloso;chave;modalidade_id;situacao_id;ocultar_modalidades;total;empenhos
licitacoes;036/2017;Pregão Presencial;;Homologada;SECRETARIA MUNICIPAL DA EDUCAÇÃO;2900;2017-10-19;36;2017038464;2017;2017-11-24;2017-11-01 00:00:00;;;;106040.60;;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A REALIZAÇÃO DE REFORMA PARCIAL DO CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL  CMEI AMÂNCIO JOSÉ DE MORAES, SITUADO NA 206 SUL, ALAMEDA 06, AI 08  PALMAS,TO, CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES DOS ANEXOS DESTE EDITAL, BEM COMO, SEUS ELEMENTOS INSTRUTORES;;0;;;0;0;0;18452;12;5;;2129;False
licitacoes;035/2017;Registro de Preço;;Homologada;FUNDO MUNICIPAL DE  ILUMINAÇÃO PÚBLICA;6300;2017-10-13;35;2017053746;2017;2017-11-28;2017-10-26 00:00:00;;;;4248094.80;;O REGISTRO DE PREÇOS POSSUI COMO OBJETO A FUTURA AQUISIÇÃO DE MATERIAIS ELÉTRICOS PARA  ILUMINAÇÃO NATALINA, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS.;;0;;;0;0;0;18413;90;5;;2129;False
licitacoes;034/2017;Pregão Eletrônico;;Aberta;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-04-17;34;2017004480;2017;;2017-04-28 00:00:00;;;;5342330.00;;FUTURA AQUISIÇÃO DE BRITA, PÓ DE BRITA, PEDRA MARRUADA E PEDRISCO.;;0;;;0;0;0;16380;13;1;;2129;False
licitacoes;033/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-04-17;33;2017010566;2017;2017-06-27;2017-04-28 00:00:00;;;;1186350.00;;AQUISIÇÃO DE TUBOS, ADUELAS, MEIO-FIO, PRÉ-MOLDADOS, GRELHAS E CAVALETE;;0;;;0;0;0;16379;13;5;;2129;False
licitacoes;032/2017;Pregão Presencial;;Homologada;SECRETARIA MUNICIPAL DE SEGURANCA E MOBILIDADE URBANA;1200;2017-09-21;32;2017048931;2017;2017-10-19;2017-10-04 00:00:00;;;;628000.00;;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS TÉCNICOS DE ENGENHARIA, ARQUITETURA E ECONOMIA PARA ELABORAÇÃO DE ESTUDO DE VIABILIDADE TÉCNICA, ECONÔMICA E AMBIENTAL (EVTEA) DO CORREDOR DE TRANSPORTE DE PASSAGEIROS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS;;0;;;0;0;0;18184;12;5;;2129;False
licitacoes;032/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-05-09;32;2017004478;2017;2017-07-12;2017-05-05 00:00:00;;;;3524000.00;;O REGISTRO DE PREÇOS, VISANDO A CONTRATAÇÃO DE EMPRESS ESPECIALIZADAS NO FORNECIMENTO DE AREIA GROSSA LAVADA, AREIA MEDIA LAVADA, AREIA FINA LAVADA, SEIXO ROLADO Nº1, SEIXO BRITADO Nº0, PEDRISCO DE SEIXO BRITADO E PÓ DE SEIXO BRITADO.;;0;;;0;0;0;16392;13;5;;2129;False
licitacoes;031/2017;Registro de Preço;;Homologada;FUNDO MUNICIPAL DE APOIO À CULTURA;6800;2017-08-02;31;2017027481;2017;2017-11-07;2017-08-16 00:00:00;;;;79830.00;;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE ENGENHARIA, MANUTENÇÃO CORRETIVA E PREVENTIVA PREDIAL.;;0;;;0;0;0;17717;90;5;;2129;False
licitacoes;030/2017;Registro de Preço;;Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-08-28;30;2017040090;2017;2017-10-09;2017-09-13 00:00:00;;;;1171900.00;;O REGISTRO DE PREÇOS TEM POR OBJETO A FUTURA CONTRATAÇÃO DE EMPRESA PARA PRESTAR SERVIÇOS DE EXECUÇÃO E RECUPERAÇÃO DE GUIAS SEM SARJETA, SENDO FORNECIMENTO DE MATERIAL, MÃO-DE-OBRA, TRANSPORTE DE MATERIAL E MÁQUINA, NO MUNICÍPIO DE PALMAS/TO, CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES DOS ANEXOS DESTE EDITAL;;0;;;0;0;0;17966;90;5;;2129;False
licitacoes;028/2017;Registro de Preço;;Homologada;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO URBANO E SERVIÇOS REGIONAIS;9400;2017-09-04;28;2017025631;2017;2018-08-17;2017-09-18 00:00:00;;;;367741.41;;O REGISTRO DE PREÇOS TEM POR OBJETO A FUTURA CONTRATAÇÃO DE EMPRESA PARA PRESTAR SERVIÇOS DE  APOIO A REGULARIZAÇÃO FUNDIÁRIA DE INTERESSE SOCIAL DO MUNICÍPIO DE PALMAS, ATRAVÉS DE PROJETOS TÉCNICOS DE REGULARIZAÇÃO PARA OS SETORES HABITACIONAIS: LAGO NORTE, IRMÃ DULCE, TAQUARUSSU 2ª ETAPA, UNIÃO SUL, VISTA ALEGRE E BELO HORIZONTE;;0;;;0;0;0;17807;90;5;;2129;False
licitacoes;028/2017;Pregão Eletrônico;;Homologada;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5800;2017-04-24;28;2016005562;2017;2017-11-17;2017-04-24 00:00:00;;;;5544000.00;;PREPARO, TRANSPORTE E FORNECIMENTO DE REFEIÇÕES;;0;;;0;0;0;16306;13;5;;2129;False
licitacoes;027/2017;Pregão Presencial;;Homologada;INSTITUTO MUNICIPAL DE PLANEJAMENTO URBANO DE PALMAS;5200;2017-08-07;27;2017036208;2017;2017-09-12;2017-08-18 00:00:00;;;;332875.18;;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE CONSULTORIA PARA ELABORAÇÃO DE UM MASTERPLAN, ESTUDO TÉCNICO QUE DEVERÁ ABORDAR SIMULTANEAMENTE O REORDENAMENTO TERRITORIAL DA PORÇÃO SUL DE PALMAS E O DESENHO PRELIMINAR DA ÁREA DESTINADA AO PORTO SECO, CENTRO DE APOIO DE LOGÍSTICA E PARQUE TECNOLÓGICO.;;0;;;0;0;0;17764;12;5;;2129;False
licitacoes;026/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2017-04-05;26;2017005019;2017;2017-08-14;2017-04-25 00:00:00;;;;1522861.00;;FUTURA AQUISIÇÃO DE MEDICAMENTOS TAIS COMO (DOMPERIDONA E OUTROS), PARA ATENDER PACIENTES USUÁRIOS DO SUS REDE MUNICIPAL DE SAÚDE;;0;;;0;0;0;16218;13;5;;2129;False
licitacoes;025/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2017-10-13;25;2017005017;2017;2018-03-07;2017-11-13 00:00:00;;;;158690.00;;AQUISÇÃO MEDICAMENTOS INJETAVEIS  PARA ATENDER PACIENTES USUARIOS DO SUS REDE MUNICIPAL  SAUDE....;;0;;;0;0;0;18658;13;5;;2129;False
licitacoes;025/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2017-04-05;25;2017005017;2017;2017-08-11;2017-04-20 00:00:00;;;;1857154.00;;REGISTRO DE PREÇOS TEM POR OBJETO A FUTURA AQUISIÇÃO DE MEDICAMENTOS (INJETÁVEIS), PARA ATENDER PACIENTES USUÁRIOS DO SUS REDE MUNICIPAL DE SAÚDE.;;0;;;0;0;0;16215;13;5;;2129;False
licitacoes;024/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2017-10-26;24;2017005016;2017;2018-03-09;2017-11-09 00:00:00;;;;36120.00;;AQUISIÇÃO DE MEDICAMENTOS CONTROLADOS PARA ATENDER PACIENTES USUARIOS DO SUS / REDE MUNICIPAL DE SAÚDE;;0;;;0;0;0;18641;13;5;;2129;False
licitacoes;024/2017;Registro de Preço;;Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2017-07-26;24;2017024477;2017;2017-09-13;2017-07-09 00:00:00;;;;217000.00;;O REGISTRO DE PREÇOS TEM POR OBJETO A FUTURA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE CARACTERIZAÇÃO VISUAL E APLICAÇÃO DE ADESIVO VINÍLICO EM PORTAS DE VIDRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E E ANEXOS.;;0;;;0;0;0;17636;90;5;;2129;False
licitacoes;024/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2017-04-05;24;2017005016;2017;2017-08-30;2017-04-20 00:00:00;;;;1004989.00;;FUTURA AQUISIÇÃO DE MEDICAMENTOS CONTROLADOS, PARA ATENDER PACIENTES USUÁRIOS DO SUS/REDE MUNICIPAL DE SAÚDE;;0;;;0;0;0;16216;13;5;;2129;False
licitacoes;023/2017;Registro de Preço;;Homologada;SECRETARIA MUNICIPAL DA FAZENDA E TRANSFORMAÇÃO DIGITAL;2700;2017-07-03;23;2017028513;2017;2017-08-17;2017-07-17 00:00:00;;;;9994960.01;;O REGISTRO DE PREÇOS VISANDO A FUTURA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE GERENCIAMENTO DE FROTA E ADMINISTRAÇÃO DE ABASTECIMENTO DE VEÍCULOS, POR MEIO DE UM SISTEMA INFORMATIZADO, COM UTILIZAÇÃO DE CARTÃO MAGNÉTICO, ATRAVÉS DE REDE DE POSTOS CREDENCIADOS DISPONIBILIZADOS PELA CONTRATADA, PARA ATENDER A FROTA DE VEÍCULOS DA PREFEITURA DE PALMAS, CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTES NESTE EDITAL E EM SEUS ANEXOS;;0;;;0;0;0;17409;90;5;;2129;False
licitacoes;022/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-05-12;22;2016047372;2017;2018-02-27;2017-05-26 00:00:00;;;;837600.00;;O REGISTRO DE PREÇOS TEM POR OBJETO A FUTURA AQUISIÇÃO DE ACADEMIAS AO AR LIVRE, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS.;;0;;;0;0;0;16694;13;5;;2129;False
licitacoes;022/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-04-04;22;2017000090;2017;2017-07-12;2017-04-18 00:00:00;;;;102671.84;;AQUISIÇÃO DE FERRAMENTAS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS.;;0;;;0;0;0;16217;13;5;;2129;False
licitacoes;021/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-04-03;21;2017009346;2017;2017-05-18;2017-04-17 00:00:00;;;;10747.89;;AQUISIÇÃO DE MATERIAL DE EXPEDIENTE;;0;;;0;0;0;16166;13;5;;2129;False
licitacoes;020/2017;Registro de Preço;;Homologada;SECRETARIA MUNICIPAL DE COMUNICAÇÃO;5600;2017-06-06;20;2016066285;2017;2017-08-07;2017-06-20 00:00:00;;;;6870280.00;;O REGISTRO DE PREÇOS TEM POR OBJETO A FUTURA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS GRÁFICOS (CONFECÇÃO, IMPRESSÃO E ACABAMENTO) DE MATERIAL SOB DEMANDA, PARA ATENDER AS NECESSIDADES DE TODAS AS UNIDADES GESTORAS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E E ANEXOS.;;0;;;0;0;0;17000;90;5;;2129;False
licitacoes;020/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2017-03-29;20;2017003372;2017;2017-08-09;2017-03-29 00:00:00;;;;70000.00;;AQUISIÇÃO DE BEBEDOUROS INDUSTRIAIS PARA ATENDER A SECRETARIA MUNICIPAL DE SAÚDE;;0;;;0;0;0;16062;13;5;;2129;False
licitacoes;018/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-09-05;18;2017000538;2017;2018-03-13;2017-04-07 00:00:00;;;;489715.00;;A FUTURA AQUISIÇÃO DE SEMENTES E MUDAS DE FLORES TIPO PLUGS, PARA ATENDER A SECRETARIA MUNICIPAL DE INFRAESTRUTURA, SERVIÇOS PÚBLICOS, TRÂNSITO E TRANSPORTE, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS;;0;;;0;0;0;15927;13;5;;2129;False
licitacoes;018/2017;Pregão Presencial;;Homologada;FUNDAÇÃO MUNICIPAL DA JUVENTUDE DE PALMAS;8900;2017-05-24;18;2017024355;2017;2017-06-26;2017-06-06 00:00:00;;;;99600.00;;A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CURSO PRÉ-VESTIBULAR, VISANDO ATENDER A 200 (DUZENTOS) JOVENS, POR MEIO DE OFERTA DE AULAS COM ESPECIALISTAS DAS DIFERENTES ÁREAS DO CONHECIMENTO, DENTRO DOS PARÂMETROS DO ENEM  EXAME NACIONAL DO ENSINO MÉDIO, PARA DESENVOLVIMENTO DO PROJETO PALMAS APROVA, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E E SEUS ANEXOS.;;0;;;0;0;0;16886;12;5;;2129;False
licitacoes;016/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-03-29;16;2017004482;2017;2017-03-20;2017-03-29 00:00:00;;;;159714.00;; O REGISTRO DE PREÇOS TEM POR OBJETO A FUTURA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PARA PRESTAÇÃO DE SERVIÇOS DE CONFECÇÃO DE UNIFORMES CONTENDO CAMISETAS DE MALHA, CALÇAS EM BRIM E JALECOS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS;;0;;;0;0;0;15752;13;5;;2129;False
licitacoes;015/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2017-03-15;15;2016071529;2017;2017-05-25;2017-03-28 00:00:00;;;;788892.75;; O REGISTRO DE PREÇOS PARA FUTURA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM FORNECIMENTO DE LANCHES, PARA ATENDIMENTO AOS SERVIDORES PLANTONISTAS DAS UNIDADES DE PRONTO ATENDIMENTO NORTE (UPA NORTE), UNIDADES DE PRONTO ATENDIMENTO SUL, (UPA SUL) E SERVIÇOS MÓVEL DE URGÊNCIA(SAMU),.;;0;;;0;0;0;15494;13;5;;2129;False
licitacoes;013/2017;Pregão Presencial;;Aberta;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5800;2017-04-19;13;2017018315;2017;;2017-07-14 00:00:00;;;;0.00;;AQUISIÇÃO DE PASSAGENS TERRESTRES.;;0;;;0;0;0;16424;12;1;;2129;False
licitacoes;013/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2017-03-06;13;2016066947;2017;2017-05-24;2017-03-21 00:00:00;;;;99982.90;;AQUISIÇÃO DE GÊNEROS ALIMENTICIOS PARA PRODUÇÕES DAS REFEIÇÕES PARA OS SERVIDORES DAS EQUIPES DE SAÚDE.;;0;;;0;0;0;15362;13;5;;2129;False
licitacoes;012/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2017-04-04;12;2017003501;2017;2017-05-24;2017-03-16 00:00:00;;;;13807.20;;AQUISIÇÃO DE MEDICAMENTOS PAR ATENDIMENTO DE DEMANDA JUDICIAL;;0;;;0;0;0;15323;13;5;;2129;False
licitacoes;011/2017;Registro de Preço;;Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-04-17;11;2017008502;2017;2017-05-15;2017-05-02 00:00:00;;;;3850875.00;;AQUISIÇÃO DE MATERIAL BETUMINOSO CM-30.;;0;;;0;0;0;16382;90;5;;2129;False
licitacoes;010/2017;Registro de Preço;;Aberta;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-11-20;10;2017055399;2017;;2017-12-21 00:00:00;;;;3232044.50;;O REGISTRO DE PREÇOS VISANDO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE BASE DE SOLO ESTABILIZADO SEM MISTURA, COMPACTAÇÃO 100% PROCTOR NORMAL NAS VIAS PUBLICAS DE PALMAS, CONFORME ESPECIFICAÇÕES E CONDIÇÕES CONSTANTES DESTE EDITAL, SEU TERMO DE REFERÊNCIA E ANEXOS.;;0;;;0;0;0;18735;90;1;;2129;False
licitacoes;010/2017;Pregão Eletrônico;;Aberta;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-07-19;10;2017006599;2017;;2017-08-01 00:00:00;;;;2500000.00;;"AQUISIÇÃO DE CONCRETO USINADO FCK 20 COM BRITA 0.";;0;;;0;0;0;17021;13;1;;2129;False
licitacoes;010/2017;Registro de Preço;;Aberta;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-05-02;10;2017006599;2017;;2017-05-15 00:00:00;;;;;;O REGISTRO DE PREÇOS TEM POR OBJETO A FUTURA AQUISIÇÃO DE CONCRETO USINADO FCK-20 COM BRITA 0, CONFORME ESPECIFICAÇÕES DOS ANEXOS I E II DO EDITAL.;;0;;;0;0;0;16401;90;1;;2129;False
licitacoes;009/2017;Concorrência para Compras e Serviços;;Aberta;FUNDAÇÃO MUNICIPAL DE ESPORTES E LAZER DE PALMAS;1600;2017-06-14;9;2015003478;2017;;2017-12-18 00:00:00;;;;0.00;;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO  DE SERVIÇO DE CONSTRUÇÃO DO COMPLEXO POLIESPORTIVO NA VILA OLIMPICA DE PALMAS-TO, CONFORME ESPECIFICAÇÕES E CONDIÇÕES CONSTANTES DESTE EDITAL, SEU TERMO DE REFERÊNCIA E ANEXOS.;;0;;;0;0;0;17275;5;1;;2129;False
licitacoes;009/2017;Registro de Preço;;Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-04-17;9;2017009502;2017;2017-05-15;2017-04-28 00:00:00;;;;2000000.00;;O REGISTRO DE PREÇOS TEM POR OBJETO A FUTURA AQUISIÇÃO DE RECOMPOSITOR DE PISTA, USINADO A QUENTE, PREPARADO COM AGREGADOS PÉTREOS, CAP 50/70 MODIFICADO POR ADITIVO, PARA ATENDER A SECRETARIA MUNICIPAL DE INFRAESTRUTURA, SERVIÇOS PÚBLICOS, TRÂNSITO E TRANSPORTE, CONFORME ESPECIFICAÇÕES DOS ANEXOS I E II DO EDITAL.;;0;;;0;0;0;16400;90;5;;2129;False
licitacoes;009/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2017-02-24;9;2016065656;2017;2017-04-25;2017-03-15 00:00:00;;;;13450.00;;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO/CONFECÇÃO DE CARIMBOS AUTOMÁTICOS, TROCA DE BORRACHA E TROCA DE ALMOFADA, PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS.;;0;;;0;0;0;15320;13;5;;2129;False
licitacoes;008/2017;Pregão Eletrônico;;Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-11-07;8;2017051479;2017;2018-03-20;2017-12-07 00:00:00;;;;5151105.00;;REGISTRO DE PREÇOS VISANDO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DE CALÇADAS E CICLOVIAS COM SINALIZAÇÃO VERTICAL E HORIZONTAL, CONFORME ESPECIFICAÇÕES E CONDIÇÕES CONSTANTES DESTE EDITAL, SEU TERMO DE REFERÊNCIA E ANEXOS.;;0;;;0;0;0;18605;13;5;;2129;False
licitacoes;008/2017;Registro de Preço;;Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-04-17;8;2017009508;2017;2017-07-13;2017-04-28 00:00:00;;;;6080000.00;;O REGISTRO DE PREÇOS TEM POR OBJETO A FUTURA AQUISIÇÃO DE CBUQ-CONCRETO BETUMINOSO USINADO A QUENTE DOSADO COM CAP 50/70, FAIXA  C NIT, PARA ATENDER A SECRETARIA MUNICIPAL DE INFRAESTRUTURA, SERVIÇOS PÚBLICOS, TRÂNSITO E TRANSPORTE, CONFORME ESPECIFICAÇÕES DOS ANEXOS I E II DO EDITAL.;;0;;;0;0;0;16398;90;5;;2129;False
licitacoes;007/2017;Tomada de Preço para Compras e Serviços;;Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-11-21;7;2017051048;2017;2018-03-23;2017-12-08 00:00:00;;;;1181263.16;;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇO DE REFORMA DA POLICLÍNICA DA 303 NORTE, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E ANEXOS.;;0;;;0;0;0;18757;3;5;;2129;False
licitacoes;007/2017;Registro de Preço;;Aberta;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-08-08;7;2017021403;2017;;2017-09-11 00:00:00;;;;8149410.00;;REGISTRO DE PREÇOS VISANDO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE SINALIZAÇÃO HORIZONTAL, VERTICAL E DISPOSITIVOS AUXILIARES E SEGURANÇA VIÁRIA PARA OPERAÇÕES DE TRÁFEGO NO MUNICÍPIO DE PALMAS, CONFORME ESPECIFICAÇÕES E CONDIÇÕES CONSTANTES DESTE EDITAL, SEU TERMO DE REFERÊNCIA E ANEXOS.;;0;;;0;0;0;17774;90;1;;2129;False
licitacoes;007/2017;Registro de Preço;;Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-05-24;7;2017007817;2017;2017-05-31;2017-05-08 00:00:00;;;;1073446.80;;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE GERENCIAMENTO DE MANUTENÇÃO (PREVENTIVA E CORRETIVA) DA FROTA DE VEÍCULOS, MÁQUINAS E EQUIPAMENTOS OPERADA ATRAVÉS DE CARTÃO COM UTILIZAÇÃO DE SISTEMA VIA WEB PRÓPRIO DA CONTRATADA, COMPREENDENDO ORÇAMENTO DOS MATERIAIS E SERVIÇOS ESPECIALIZADOS DE MANUTENÇÃO ATRAVÉS DA REDE DE OFICINAS CREDENCIADAS PELA CONTRATADA, E QUANDO NECESSÁRIO, TRANSPORTE EM SUSPENSO POR GUINCHAMENTO E SOCORRO MECÂNICO, PARA ATENDER À FROTA DE VEÍCULOS, MÁQUINAS E EQUIPAMENTOS DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS, TRÂNSITO E TRANSPORTE, CONFORME CONDIÇÕES, QUANTIDADES E ESPECIFICAÇÕES CONSTANTES NESTE EDITAL E EM SEUS ANEXOS.;;0;;;0;0;0;16875;90;5;;2129;False
licitacoes;006/2017;Concorrência para Compras e Serviços;;Homologada;FUNDO MUNICIPAL DO MEIO AMBIENTE;6700;2017-07-27;6;2017019957;2017;2017-12-01;2017-09-11 00:00:00;;;;172673.74;;CONTRATAÇÃO DE SERVIÇOS DE CONSULTORIA TÉCNICA PARA ELABORAÇÃO DO DIAGNÓSTICO DA POPULAÇÃO DE CAPIVARAS (HYDROCHAERIS HYDROCHAERIS) DO MUNICÍPIO DE PALMAS E ELABORAÇÃO DE UM PLANO DE MANEJO DE FAUNA PARA A ESPÉCIE, CONFORME CONDIÇÕES E ESPECIFICAÇÕES DESCRITAS NESTE EDITAL, TERMO DE REFERÊNCIA E ANEXOS.;;0;;;0;0;0;17679;5;5;;2129;False
licitacoes;006/2017;Registro de Preço;;Homologada;FUNDO MUNICIPAL DE  ILUMINAÇÃO PÚBLICA;6300;2017-04-05;6;2017009948;2017;2017-07-13;2017-04-19 00:00:00;;;;2690768.95;;AQUISIÇÃO DE MATERIAIS ELÉTRICOS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS.;;0;;;0;0;0;16223;90;5;;2129;False
licitacoes;006/2017;Pregão Eletrônico;;Homologada;FUNDO MUNICIPAL DE  ILUMINAÇÃO PÚBLICA;6300;2017-02-21;6;2016043277;2017;2017-06-29;2017-03-08 00:00:00;;;;629823.16;;AQUISIÇÃO DE EPI'S, EPC'S E FERRAMENTAS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS.;;0;;;0;0;0;15207;13;5;;2129;False
licitacoes;005/2017;Tomada de Preço para Compras e Serviços;;Aberta;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO RURAL;3300;2017-09-06;5;2017035650;2017;;2017-09-26 00:00:00;;;;975000.00;;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DOS SERVIÇOS DE PASSARELA PARA CICLOVI DA AV. NS-01, SOBRE O CÓRREGO BREJO COMPRIDO, EM PALMAS -TO.;;0;;;0;0;0;18067;3;1;;2129;False
licitacoes;005/2017;Registro de Preço;;Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2017-03-23;5;2017011000;2017;2017-04-13;2017-04-04 00:00:00;;;;402160.02;;AQUISIÇÃO DE ENFEITES PARA PASCOA .;;0;;;0;0;0;16232;90;5;;2129;False
